tokens,ner_tags
"['KL29', '5428855031', 'Issued', 'on', '20-07-2027', 'Expires', 'on', '18-08-2017']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Erik', 'Hill', 'DOB', '26-05-2021']","[0, 0, 3, 3]"
"['Permanent', 'Address', '9121', 'Miller', 'Stravenue', 'Suite', '119', 'Markview,', 'AK', '75156', 'Present', 'Address', 'USS', 'Johnston', 'FPO', 'AA', '78151']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2]"
"['Emergency', 'Contact', '995.278.7520']","[17, 17, 17]"
"['Permanent', 'Address', '2620', 'Cindy', 'Run', 'Davisland,', 'FL', '40803', 'Present', 'Address', '369', 'Ford', 'Port', 'Sullivanshire,', 'NC', '62703']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '7731', 'David', 'Run', 'Leonardtown,', 'NH', '44949', 'Present', 'Address', '865', 'Mary', 'Fords', 'Suite', '319', 'Lake', 'Kaylamouth,', 'ME', '25191']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL14', '6461039810', 'Issued', 'on', '01-04-2006', 'Expires', 'on', '21-08-2022']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL40', '6890906602', 'Issued', 'on', '25-01-2028', 'Expires', 'on', '13-11-2029']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '001-352-731-2021']","[17, 17, 17]"
"['KL77', '2298447203', 'Issued', 'on', '31-12-2005', 'Expires', 'on', '28-01-2017']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL14', '4340584292', 'Issued', 'on', '29-09-2021', 'Expires', 'on', '24-01-2018']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Douglas', 'Bowman', 'DOB', '12-11-2014']","[0, 0, 3, 3]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Michael', 'Smith', 'DOB', '09-07-2019']","[0, 0, 3, 3]"
"['KL53', '9261957016', 'Issued', 'on', '18-04-2024', 'Expires', 'on', '29-12-2020']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '676', 'Armstrong', 'Ramp', 'Suite', '416', 'South', 'Pamela,', 'NE', '91022', 'Present', 'Address', 'Unit', '4500', 'Box', '6355', 'DPO', 'AP', '29414']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Emergency', 'Contact', '330.796.4969x2771']","[17, 17, 17]"
"['KL76', '1570015858', 'Issued', 'on', '14-11-2009', 'Expires', 'on', '27-07-2024']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '3059', 'Ball', 'Fall', 'Michaelburgh,', 'NC', '21616', 'Present', 'Address', '4315', 'Hendricks', 'River', 'Cherylstad,', 'LA', '54757']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL15', '5668955416', 'Issued', 'on', '27-07-2027', 'Expires', 'on', '27-12-2019']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '4344', 'Latoya', 'Inlet', 'Apt.', '699', 'Port', 'Catherine,', 'MP', '92996', 'Present', 'Address', 'USNV', 'Hill', 'FPO', 'AA', '37868']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2]"
"['KL36', '2378170698', 'Issued', 'on', '25-11-2012', 'Expires', 'on', '04-10-2024']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL45', '7581074488', 'Issued', 'on', '16-05-2014', 'Expires', 'on', '23-02-2019']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '408-982-2309x586']","[17, 17, 17]"
"['Permanent', 'Address', '889', 'Garcia', 'Estate', 'North', 'Whitneyshire,', 'NV', '17420', 'Present', 'Address', '70754', 'Lee', 'Roads', 'Woodfort,', 'AS', '77257']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL30', '2175261501', 'Issued', 'on', '08-09-2009', 'Expires', 'on', '22-06-2009']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL89', '1439698549', 'Issued', 'on', '20-06-2006', 'Expires', 'on', '07-07-2013']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL46', '3465667475', 'Issued', 'on', '18-07-2005', 'Expires', 'on', '29-08-2006']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL49', '2905452099', 'Issued', 'on', '20-06-2015', 'Expires', 'on', '30-08-2014']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL70', '1216706931', 'Issued', 'on', '24-06-2024', 'Expires', 'on', '05-12-2019']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL35', '3291300350', 'Issued', 'on', '22-07-2015', 'Expires', 'on', '07-03-2018']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Brittany', 'Carr', 'DOB', '23-06-2024']","[0, 0, 3, 3]"
"['Emergency', 'Contact', '7028512137']","[17, 17, 17]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Emergency', 'Contact', '(389)563-5957x086']","[17, 17, 17]"
"['Debbie', 'Ward', 'DOB', '08-05-2015']","[0, 0, 3, 3]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '6311', 'Sarah', 'Plaza', 'Suite', '034', 'East', 'Maria,', 'GA', '88417', 'Present', 'Address', '34742', 'Russell', 'Shoal', 'North', 'Kevinmouth,', 'VT', '76450']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '008', 'Page', 'Divide', 'Suite', '690', 'Port', 'Desiree,', 'SD', '87357', 'Present', 'Address', 'Unit', '7417', 'Box', '4304', 'DPO', 'AE', '42252']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL88', '6855970349', 'Issued', 'on', '10-03-2007', 'Expires', 'on', '24-06-2010']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL95', '6689805567', 'Issued', 'on', '20-12-2012', 'Expires', 'on', '16-06-2023']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL71', '6028554337', 'Issued', 'on', '03-09-2017', 'Expires', 'on', '18-10-2006']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '(928)794-6652']","[17, 17, 17]"
"['Permanent', 'Address', '32829', 'Albert', 'Brook', 'West', 'Richard,', 'CT', '28750', 'Present', 'Address', '03346', 'Alexander', 'Street', 'Lake', 'Rachelmouth,', 'MN', '01904']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL23', '5754448479', 'Issued', 'on', '01-02-2020', 'Expires', 'on', '21-09-2019']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '955', 'Rachel', 'Centers', 'Apt.', '453', 'North', 'Shellyburgh,', 'PW', '30756', 'Present', 'Address', '2303', 'Moran', 'Turnpike', 'Apt.', '028', 'Stephenshire,', 'AS', '97677']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL48', '7583092079', 'Issued', 'on', '03-10-2005', 'Expires', 'on', '16-04-2008']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '24050', 'Olsen', 'Stravenue', 'Hendricksview,', 'TN', '72127', 'Present', 'Address', '7546', 'Cindy', 'Village', 'West', 'Brendan,', 'MN', '84363']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL36', '7833164976', 'Issued', 'on', '18-08-2023', 'Expires', 'on', '07-12-2012']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '+1-472-772-5812']","[17, 17, 17]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL95', '9924488511', 'Issued', 'on', '28-07-2025', 'Expires', 'on', '25-07-2006']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Lauren', 'Watts', 'DOB', '23-04-2018']","[0, 0, 3, 3]"
"['Permanent', 'Address', '482', 'Todd', 'Road', 'Apt.', '791', 'North', 'David,', 'CO', '06680', 'Present', 'Address', '035', 'Aguirre', 'Summit', 'Apt.', '170', 'Carterton,', 'AS', '82981']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', 'USNS', 'Gomez', 'FPO', 'AP', '81690', 'Present', 'Address', '95171', 'Gregory', 'Park', 'Suite', '433', 'Whitetown,', 'MN', '38415']","[1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Emergency', 'Contact', '(821)562-6549']","[17, 17, 17]"
"['KL61', '9888897104', 'Issued', 'on', '05-11-2011', 'Expires', 'on', '01-04-2005']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL86', '6922377726', 'Issued', 'on', '03-10-2028', 'Expires', 'on', '23-07-2023']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL27', '5935846979', 'Issued', 'on', '07-11-2011', 'Expires', 'on', '31-01-2012']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL97', '9063480483', 'Issued', 'on', '23-01-2015', 'Expires', 'on', '21-03-2015']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL96', '9973421080', 'Issued', 'on', '23-06-2015', 'Expires', 'on', '07-04-2020']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL75', '2263513519', 'Issued', 'on', '30-10-2005', 'Expires', 'on', '27-07-2015']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '995', 'Joseph', 'Brooks', 'Apt.', '059', 'Cannonstad,', 'CA', '80727', 'Present', 'Address', '77492', 'Simmons', 'Shoals', 'Apt.', '295', 'Hallburgh,', 'NV', '65775']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Emergency', 'Contact', '352.425.9206x1658']","[17, 17, 17]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL99', '7829701852', 'Issued', 'on', '08-10-2025', 'Expires', 'on', '02-10-2009']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '229', 'Wilson', 'Islands', 'Suite', '302', 'Leslieshire,', 'MO', '30987', 'Present', 'Address', '262', 'Beck', 'Falls', 'Apt.', '661', 'Elizabethhaven,', 'AK', '85213']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '33138', 'Bradley', 'Ports', 'Apt.', '211', 'Port', 'Edwin,', 'MP', '23162', 'Present', 'Address', '481', 'Medina', 'Ways', 'Suite', '868', 'Esparzaport,', 'MH', '01606']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '548', 'Pedro', 'Inlet', 'Port', 'Mary,', 'AL', '06082', 'Present', 'Address', '877', 'Sanchez', 'Island', 'Kimberlyfurt,', 'SC', '53156']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Emergency', 'Contact', '864-419-6234x2192']","[17, 17, 17]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL95', '1539229515', 'Issued', 'on', '17-04-2011', 'Expires', 'on', '03-10-2007']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL92', '1067464491', 'Issued', 'on', '11-10-2011', 'Expires', 'on', '05-06-2011']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '42948', 'Laura', 'Creek', 'Jessicahaven,', 'PW', '74996', 'Present', 'Address', '79726', 'Johnston', 'Pine', 'Lake', 'Eugeneborough,', 'DE', '96885']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL92', '8756460189', 'Issued', 'on', '24-11-2023', 'Expires', 'on', '16-11-2005']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '2367660200']","[17, 17, 17]"
"['Emergency', 'Contact', '228.753.8631']","[17, 17, 17]"
"['Permanent', 'Address', '43838', 'Savannah', 'Plaza', 'Apt.', '692', 'North', 'Shannonside,', 'UT', '57149', 'Present', 'Address', '3328', 'Nicole', 'Parkway', 'Suite', '337', 'Mcculloughland,', 'NY', '44570']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Sophia', 'Richmond', 'DOB', '22-11-2018']","[0, 0, 3, 3]"
"['Permanent', 'Address', '36841', 'Teresa', 'Field', 'Apt.', '823', 'Lake', 'Chelsea,', 'CT', '88715', 'Present', 'Address', '2791', 'Nguyen', 'Track', 'South', 'Stephaniefort,', 'NM', '51047']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Emergency', 'Contact', '306-659-2088']","[17, 17, 17]"
"['KL74', '6451389154', 'Issued', 'on', '13-08-2013', 'Expires', 'on', '02-10-2007']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Julie', 'Wallace', 'DOB', '21-02-2019']","[0, 0, 3, 3]"
"['Permanent', 'Address', '9698', 'Amber', 'Hills', 'Donnaburgh,', 'WA', '89047', 'Present', 'Address', '665', 'Ferguson', 'Track', 'New', 'Molly,', 'OK', '12848']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL14', '7735151139', 'Issued', 'on', '27-11-2009', 'Expires', 'on', '18-03-2016']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '899', 'Matthew', 'Fork', 'Suite', '607', 'Oliviashire,', 'VI', '80170', 'Present', 'Address', '729', 'Henderson', 'Hollow', 'Apt.', '799', 'Washingtonside,', 'AL', '73016']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL71', '1343868435', 'Issued', 'on', '14-06-2025', 'Expires', 'on', '03-10-2020']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '8599', 'Sullivan', 'Club', 'Apt.', '984', 'South', 'Stevenport,', 'MP', '60575', 'Present', 'Address', '69881', 'Carter', 'Prairie', 'Apt.', '445', 'Port', 'Cassidyhaven,', 'AS', '52208']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '10262', 'Williams', 'Locks', 'Suite', '890', 'Port', 'Amyview,', 'ND', '33618', 'Present', 'Address', '08898', 'Nancy', 'Unions', 'West', 'Timothyside,', 'OH', '31559']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Nancy', 'Green', 'DOB', '21-10-2008']","[0, 0, 3, 3]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL98', '8513724361', 'Issued', 'on', '10-01-2024', 'Expires', 'on', '10-01-2017']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '27500', 'Jason', 'Springs', 'Jenniferfurt,', 'CT', '78118', 'Present', 'Address', '305', 'Carter', 'Point', 'Suite', '937', 'Ryanshire,', 'AR', '66384']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '187', 'Robert', 'Row', 'North', 'Danielborough,', 'NE', '49307', 'Present', 'Address', '34444', 'Carolyn', 'Cape', 'Webbmouth,', 'NE', '73721']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL70', '3483097086', 'Issued', 'on', '02-11-2018', 'Expires', 'on', '06-12-2017']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '2215', 'Carr', 'Mews', 'Taylorchester,', 'WI', '23865', 'Present', 'Address', '90533', 'Gonzales', 'Burgs', 'Victorfort,', 'MH', '51461']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '559', 'Carolyn', 'Islands', 'Apt.', '138', 'West', 'Adam,', 'MP', '11227', 'Present', 'Address', 'Unit', '4553', 'Box', '1290', 'DPO', 'AE', '97628']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL89', '5412211686', 'Issued', 'on', '04-09-2013', 'Expires', 'on', '14-08-2018']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Emergency', 'Contact', '(421)817-3277']","[17, 17, 17]"
"['KL26', '7939798543', 'Issued', 'on', '30-05-2014', 'Expires', 'on', '10-06-2023']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL42', '9650936041', 'Issued', 'on', '23-01-2027', 'Expires', 'on', '06-10-2023']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL32', '4173840107', 'Issued', 'on', '01-02-2030', 'Expires', 'on', '31-07-2013']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '585', 'Henry', 'Skyway', 'Suite', '252', 'Craigville,', 'NY', '43452', 'Present', 'Address', '1050', 'Michael', 'Rapid', 'West', 'Shaneport,', 'KY', '62316']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Emergency', 'Contact', '353.952.4784']","[17, 17, 17]"
"['KL33', '4702323796', 'Issued', 'on', '01-04-2009', 'Expires', 'on', '29-04-2017']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL20', '5154717862', 'Issued', 'on', '14-12-2024', 'Expires', 'on', '01-06-2015']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '44930', 'Hall', 'Pass', 'Apt.', '331', 'South', 'Christopher,', 'WY', '09498', 'Present', 'Address', '892', 'Mayer', 'Passage', 'Hunterburgh,', 'AS', '73484']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Emergency', 'Contact', '852-478-7304']","[17, 17, 17]"
"['Emergency', 'Contact', '215-321-7465x35378']","[17, 17, 17]"
"['Emergency', 'Contact', '891.456.7344x67177']","[17, 17, 17]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '143', 'Lisa', 'Dale', 'Suite', '664', 'Brianshire,', 'OK', '77287', 'Present', 'Address', '08985', 'Perez', 'Brook', 'Port', 'Sarah,', 'VT', '45115']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '968', 'Conway', 'Extension', 'Peterhaven,', 'WI', '68226', 'Present', 'Address', '572', 'Colon', 'Overpass', 'Suite', '958', 'New', 'Judy,', 'MP', '78139']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL83', '2482088956', 'Issued', 'on', '12-12-2006', 'Expires', 'on', '18-04-2011']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '978', 'Lori', 'Hills', 'Apt.', '971', 'Smithmouth,', 'WV', '76601', 'Present', 'Address', '1436', 'Hodges', 'Estate', 'Suite', '811', 'Lake', 'Jeff,', 'AK', '28015']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Emergency', 'Contact', '785.268.1193x97814']","[17, 17, 17]"
"['KL31', '7287896242', 'Issued', 'on', '20-12-2005', 'Expires', 'on', '14-03-2026']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL77', '9032781720', 'Issued', 'on', '18-07-2027', 'Expires', 'on', '13-09-2029']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL67', '5105433614', 'Issued', 'on', '09-09-2024', 'Expires', 'on', '23-08-2026']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL78', '8032683189', 'Issued', 'on', '17-11-2010', 'Expires', 'on', '13-10-2008']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Kenneth', 'Wood', 'DOB', '24-03-2010']","[0, 0, 3, 3]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL22', '7803987709', 'Issued', 'on', '05-04-2024', 'Expires', 'on', '01-09-2019']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL22', '3255992861', 'Issued', 'on', '04-08-2019', 'Expires', 'on', '09-02-2025']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '58807', 'Kayla', 'Skyway', 'Suite', '326', 'Lake', 'Julieville,', 'OK', '32106', 'Present', 'Address', '38297', 'Taylor', 'Way', 'Michaelbury,', 'VA', '56415']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL13', '3660290823', 'Issued', 'on', '21-08-2006', 'Expires', 'on', '23-09-2024']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL86', '4588269668', 'Issued', 'on', '18-03-2007', 'Expires', 'on', '05-09-2028']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Samantha', 'Salinas', 'DOB', '16-04-2022']","[0, 0, 3, 3]"
"['Permanent', 'Address', '5024', 'Jennifer', 'Ford', 'Jonesmouth,', 'UT', '70091', 'Present', 'Address', '2713', 'Hicks', 'Rapid', 'Suite', '933', 'Johnton,', 'VT', '01433']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '1547', 'Christopher', 'Isle', 'Suite', '639', 'Carrollstad,', 'MI', '15664', 'Present', 'Address', '69028', 'Thomas', 'Falls', 'Suite', '028', 'Barajasfurt,', 'MT', '01115']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL87', '5852914708', 'Issued', 'on', '15-11-2016', 'Expires', 'on', '07-09-2013']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '4416', 'Austin', 'Cove', 'Haleymouth,', 'SC', '27336', 'Present', 'Address', '4051', 'Jacob', 'Points', 'Apt.', '273', 'West', 'Douglaschester,', 'IL', '55842']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Emergency', 'Contact', '(581)744-4718']","[17, 17, 17]"
"['Permanent', 'Address', '690', 'Simpson', 'Green', 'New', 'Glennhaven,', 'ND', '36967', 'Present', 'Address', 'USCGC', 'Hubbard', 'FPO', 'AA', '99381']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2]"
